site_id,delta,vote ,vote_new,site_name_x,year_x,ADDRESS_x,CITY_x,COUNTY_x,STATE_x,ZIP_CODE_x,REGION_x,NPL_STATUS_x,LATITUDE_x,LONGITUDE_x,SITE_SCORE_x,FEDERAL_x,grant_new,f_unemployment,f_owner,f_pop65,income_x,npv_x,lognpv,federal_status_x,president,party,EPA Region,site_type,negotiation_new,work ,PARTY_NUMBER,GENERAL_NOTICE_NUMBER,SPECIAL_NOTICE,negotiation,navy,army,manufacturing,airforce,defense,energy,black,hispanic,male_unemp,female_unemp,higherthan,graduate,grad_new,urban,pop,income_y,unemployment,education,education_new,black_c,hispanic_c,income_c,urban_c
VA1170024722,570,55.2,0.552,MARINE CORPS COMBAT DEVELOPMENT COMMAND,1990,5TH STREET,QUANTICO,PRINCE WILLIAM,VA,22134,3,Currently on the,38.52,-77.29,50,F,0,0.12,0.47,0.19,32797.75,6296000,15.66,1,clinton1,0,3,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,2106,712,31,88,4626,341,0.03,0,11164,32797.75,0.01,0.44,4.4,0.19,0.06,10.4,0
VA2800005033,570,55.2,0.552,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARC,1990,OFF STATE HIGHWAY 187,HAMPTON,HAMPTON CITY,VA,23665,3,Currently on the,37.07,-76.36,50,F,0,0.08,0.67,0.21,31934.25,4800000,15.38,1,clinton1,0,3,National Aeronautics and Space Administration,0,PRP lead ,,,,0,0,0,0,0,0,0,12368,1363,474,740,22327,2253,0.05,47336,47336,31934.25,0.03,0.52,5.2,0.26,0.03,10.37,1
VA6210020321,692,55.2,0.552,FORT EUSTIS (US ARMY),1990,END OF MULBERRY ISLAND,NEWPORT NEWS,NEWPORT NEWS CIT,VA,23604,3,Currently on the,37.11,-76.57,50,F,0,0.05,0.63,0.16,42340.67,90799,11.42,1,clinton1,0,3,US Army,0,PRP lead ,,,,0,0,1,0,0,0,0,4169,1134,89,217,8413,937,0.05,19620,19620,42340.67,0.02,0.48,4.8,0.21,0.06,10.65,1
VA1170024813,474,55.2,0.552,NORFOLK NAVAL SHIPYARD,1990,VICTORY BOULEVARD,PORTSMOUTH,PORTSMOUTH CITY,VA,23709,3,Currently on the,36.82,-76.29,50,F,0,0.02,0.32,0.06,44466,58000,10.97,1,clinton2,0,3,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,28882,352,834,1241,13402,414,0.01,41982,41982,20082.75,0.05,0.33,3.3,0.69,0.01,9.91,1
VA3170024605,24,55.2,0.552,NWS YORKTOWN - CHEATHAM ANNEX,2000,"CHEATHAM ANNEX, NAVAL SUPPLY CENT",YORKTOWN,YORK,VA,23185,3,Currently on the,37.28,-76.61,49.27,F,0,0.03,0.26,0.12,28506,1,0,1,clinton2,0,3,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,2667,1718,147,96,2843,127,0.02,0,7577,28506,0.03,0.39,3.9,0.35,0.23,10.26,0
VA5170000181,103,55.2,0.552,ST. JULIENS CREEK ANNEX (U.S. NAVY,2000,VICTORY BOULEVARD,CHESAPEAKE,CHESAPEAKE CITY,VA,23323,3,Currently on the,36.79,-76.31,50,F,0,0.19,0.84,0.4,39958.67,1825000,14.42,1,clinton2,0,3,US Navy,1,PRP lead ,,,,0,1,0,0,0,0,0,1731,376,654,616,9114,826,0.04,18777,18777,39958.67,0.07,0.53,5.3,0.09,0.02,10.6,1
VA5170022482,547,55.2,0.552,NAVAL AMPHIBIOUS BASE LITTLE CREEK,1990,SHORE DRIVE (U.S. ROUTE 60),VIRGINIA BEAC,VIRGINIA BEACH C,VA,23455,3,Currently on the,36.91,-76.15,50,F,0,0.02,0.36,0.18,43037,1461000,14.19,1,clinton2,0,3,US Navy,1,PRP lead ,,,,0,1,0,0,0,0,0,1982,782,143,232,12102,1539,0.06,24237,24237,39446.25,0.02,0.56,5.6,0.08,0.03,10.58,1
VA6170061463,145,55.2,0.552,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COM,1990,HELMICK ST,NORFOLK,NORFOLK CITY,VA,23511,3,Currently on the,36.94,-76.3,50,F,0,0.02,0.31,0.09,31239,2656000,14.79,1,clinton2,0,3,US Navy,1,PRP lead ,,,,0,1,0,0,0,0,0,3785,947,65,142,4567,351,0.03,13842,13842,22523.5,0.01,0.36,3.6,0.27,0.07,10.02,1
VAD007972482,580,55.2,0.552,L.A. CLARKE & SON,1980,ROUTE 608,SPOTSYLVANIA,SPOTSYLVANIA,VA,22553,3,Currently on the,38.24,-77.43,34.24,G,0,0.02,0.28,0.09,36312,23408900,16.97,0,reagan2,0,3,Manufacturing/Processing/Maintenance,1,EPA lead ,7,1,5,0,0,0,1,0,0,0,756,42,80,92,1761,610,0.09,0,6941,19039,0.02,0.34,3.4,0.11,0.01,9.85,0
VAD980554984,474,55.2,0.552,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719,1980,RTE 360 STATE RD 719,PITTSYLVANIA,PITTSYLVANIA,VA,24531,3,Currently on the,36.67,-79.35,30.16,G,0,0.06,0.58,0.22,26502,1,0,0,reagan2,0,3,Waste Management,0,EPA lead ,7,2,5,0,0,0,0,0,0,0,4922,91,262,245,2525,391,0.03,3427,13705,14527.5,0.04,0.21,2.1,0.36,0.01,9.58,0.25
VA7170024684,24,55.2,0.552,NAVAL SURFACE WARFARE CENTER - DAHLGREN,1990,2 MI E OF INTER 301 & 206,DAHLGREN,KING GEORGE,VA,22448,3,Currently on the,38.33,-77.03,50.03,F,0,0.01,0.2,0.09,35150,1,0,1,bush_father,0,3,US Navy,1,PRP lead ,,,,0,1,0,0,0,0,0,815,66,0,24,1673,154,0.04,0,3514,35150,0.01,0.52,5.2,0.23,0.02,10.47,0
VA8170024170,24,55.2,0.552,NAVAL WEAPONS STATION - YORKTOWN,1990,US NAVAL WEAPONS STA,YORKTOWN,YORK,VA,23690,3,Currently on the,37.25,-76.59,50,F,0,0.05,0.33,0.14,40495.5,1200000,14,1,bush_father,0,3,US Navy,1,PRP lead ,,,,0,1,0,0,0,0,0,1801,183,63,140,4627,705,0.08,7138,9092,40495.5,0.02,0.59,5.9,0.2,0.02,10.61,0.79
VAD042916361,471,55.2,0.552,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",1990,RTE 3,MONTROSS,WESTMORELAND,VA,22520,3,Currently on the,38.09,-76.79,37.15,G,0,0.02,0.31,0.19,26081,13177000,16.39,0,bush_father,0,3,Manufacturing/Processing/Maintenance,0,EPA lead ,8,6,1,0,0,0,1,0,0,0,1176,28,40,23,1125,98,0.03,0,3000,26081,0.02,0.41,4.1,0.39,0.01,10.17,0
VAD980551683,661,55.2,0.552,ABEX CORP.,1990,RANDOLPH + GREEN ST,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,3,Currently on the,36.83,-76.3,36.53,G,0,0.85,2.63,2.82,18852.65,28891243,17.18,0,bush_father,0,3,Manufacturing/Processing/Maintenance,1,EPA lead ,37,17,42,0,0,0,1,0,0,0,44144,507,1188,1663,17899,782,0.01,57515,57515,18150.61,0.05,0.32,3.2,0.77,0.01,9.81,1
VAD990710410,471,55.2,0.552,"ATLANTIC WOOD INDUSTRIES, INC.",1990,3950 ELM ST,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,3,Currently on the,36.81,-76.3,37.14,G,0,0.44,1.82,1.47,24154.5,9102000,16.02,0,bush_father,0,3,Manufacturing/Processing/Maintenance,0,EPA lead ,5,2,0,0,0,0,1,0,0,0,14717,464,824,948,14494,422,0.01,37987,37987,25723.17,0.05,0.39,3.9,0.39,0.01,10.16,1
VAD003127578,426,55.2,0.552,SALTVILLE WASTE DISPOSAL PONDS,1980,ALLISON GAP RD.,SALTVILLE,SMYTH,VA,24370,3,Currently on the,36.88,-81.78,29.52,G,0,0.03,0,0,11832,6408000,15.67,0,reagan1,0,3,Manufacturing/Processing/Maintenance,0,EPA lead ,2,1,3,0,0,0,1,0,0,0,198,9,93,45,912,160,0.03,0,4866,11832,0.03,0.22,2.2,0.04,0,9.38,0
VTD980523062,331,59.5,0.595,PINE STREET CANAL,1980,PINE STREET,BURLINGTON,CHITTENDEN,VT,5401,1,Currently on the,44.47,-73.22,41,G,0,0.32,1.13,0,14321.6,1835235,14.42,0,bush_father,1,1,Manufacturing/Processing/Maintenance,0,PRP lead ,58,18,0,0,0,0,1,0,0,0,199,274,544,398,8050,5492,0.16,34329,34329,14321.6,0.03,0.39,3.9,0.01,0.01,9.57,1
VTD981062441,471,59.5,0.595,PARKER SANITARY LANDFILL,1990,LILY POND RD.,LYNDON,CALEDONIA,VT,5849,1,Currently on the,44.52,-71.99,52.29,G,0,0.08,0.48,0.24,25346,28200000,17.15,0,bush_father,1,1,Waste Management,0,PRP lead ,30,17,10,0,0,0,0,0,0,0,16,18,142,67,2125,203,0.04,0,5371,25346,0.04,0.43,4.3,0,0,10.14,0
WA0000026534,145,58.6,0.586,PALERMO WELL FIELD GROUND WATER CONTAMINATI,1990,PALERMO AVENUE & O STREET,TUMWATER,THURSTON,WA,98501,10,Currently on the,47,-122.9,50,G,0,0.07,0.59,0.37,34376.5,6050000,15.62,0,clinton2,1,10,Other,1,PRP lead ,10,10,0,0,0,0,0,0,0,0,89,316,284,175,6473,727,0.06,12195,12951,30146,0.04,0.56,5.6,0.01,0.02,10.31,0.94
WAD008957243,322,58.6,0.586,OESER CO.,1990,730 MARINE DRIVE,BELLINGHAM,WHATCOM,WA,98225,10,Currently on the,48.77,-122.51,69.34,G,0,0.06,0.58,0.22,45044.5,3610000,15.1,0,clinton2,1,10,Manufacturing/Processing/Maintenance,0,PRP lead ,1,0,0,0,0,0,1,0,0,0,67,375,217,148,8023,504,0.03,13896,15656,27594.33,0.02,0.54,5.4,0,0.02,10.23,0.89
WAD980978753,180,58.6,0.586,MIDNITE MINE,2000,35 MILES NORTHWEST OF SPOKANE,WELLPINIT,STEVENS,WA,99040,10,Currently on the,47.94,-118.09,50,G,0,0.05,0.31,0.16,27114,159000000,18.88,0,clinton2,1,10,Mining,0,PRP lead ,3,0,2,0,0,0,0,0,0,0,0,61,168,50,2110,80,0.02,0,4130,27114,0.05,0.53,5.3,0,0.01,10.21,0
WA0002329803,310,58.6,0.586,LOWER DUWAMISH WATERWAY,2000,RK 2.5 TO RK 10.8,SEATTLE,KING,WA,98168,10,Currently on the,47.54,-122.33,50,G,1,0.06,0.24,0.08,36845,13739407,16.44,0,bush_son1,1,10,Other,1,EPA lead ,142,178,0,1,0,0,0,0,0,0,15,2586,256,193,2780,86,0.01,5804,7597,36845,0.06,0.38,3.8,0,0.34,10.51,0.76
WA1170023419,331,58.6,0.586,NAVAL UNDERSEA WARFARE ENGINEERING STATION,1980,"HWY 308, E END",KEYPORT,KITSAP,WA,98345,10,Currently on the,47.69,-122.62,33.6,F,0,0.04,0.57,0.22,34808.5,8177000,15.92,1,bush_father,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,38,115,109,142,2733,1041,0.14,0,7416,20166.5,0.03,0.51,5.1,0.01,0.02,9.91,0
WA1890090078,331,58.6,0.586,HANFORD 200-AREA (USDOE),1980,200 AREA,BENTON COUNTY,BENTON,WA,99352,10,Currently on the,46.56,-119.6,69.05,F,0,,,,5000,13739407,16.44,1,bush_father,1,10,Department of Energy,0,PRP lead ,,,,0,0,0,0,0,0,1,0,0,0,0,15,6,0.08,0,73,27750,0,0.29,2.9,0,0,10.23,0
WA1891406349,379,58.6,0.586,BONNEVILLE POWER ADMINISTRATION ROSS COMPLE,1980,5411 NE HWY 99,VANCOUVER,CLARK,WA,98666,10,Deleted from the,45.66,-122.66,41,F,0,0.35,2.21,1.67,25757,35560,10.48,1,bush_father,1,10,Department of Energy,0,PRP lead ,,,,0,0,0,0,0,0,1,47,98,233,144,2310,502,0.08,6621,6621,14238.33,0.06,0.42,4.2,0.01,0.01,9.56,1
WA2890090077,331,58.6,0.586,HANFORD 300-AREA (USDOE),1980,300 AREA,BENTON COUNTY,BENTON,WA,99352,10,Currently on the,46.37,-119.28,65.23,F,0,0.02,0.22,0.08,18576.5,3100000,14.95,1,bush_father,1,10,Department of Energy,0,PRP lead ,,,,0,0,0,0,0,0,1,9,213,15,30,1179,200,0.06,165,3215,22850,0.01,0.43,4.3,0,0.07,10.04,0.05
WA3890090076,331,58.6,0.586,HANFORD 100-AREA (USDOE),1980,100 AREA,BENTON COUNTY,BENTON,WA,99352,10,Currently on the,46.7,-119.48,46.38,F,0,0.04,0.17,0.08,13520.5,156928000,18.87,1,bush_father,1,10,Department of Energy,0,PRP lead ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,6,0.08,0,73,27750,0,0.29,2.9,0,0,10.23,0
WA4890090075,331,58.6,0.586,HANFORD 1100-AREA (USDOE),1980,1100 AREA,BENTON COUNTY,BENTON,WA,99352,10,Deleted from the,46.32,-119.28,41,F,0,0.07,0.76,0.33,43548,13739407,16.44,1,bush_father,1,10,Department of Energy,0,PRP lead ,,,,0,0,0,0,0,0,1,248,265,148,131,3937,3624,0.26,13959,14106,30424,0.02,0.54,5.4,0.02,0.02,10.32,0.99
WA5170027291,661,58.6,0.586,BANGOR NAVAL SUBMARINE BASE,1990,"CLEAR CREEK ROAD, BLDG. 110",SILVERDALE,KITSAP,WA,98315,10,Currently on the,47.7,-122.71,55.91,F,0,0.03,0.28,0.07,32107,13739407,16.44,1,bush_father,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,271,320,36,70,3215,155,0.02,5596,7209,32107,0.01,0.47,4.7,0.04,0.04,10.38,0.78
WA5170090059,471,58.6,0.586,"NAVAL AIR STATION, WHIDBEY ISLAND (AULT FIE",1990,UNSPECIFIED,WHIDBEY ISLAN,ISLAND,WA,98278,10,Currently on the,48.34,-122.66,47.58,F,0,0.04,0.24,0.09,25258,6170000,15.64,1,bush_father,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,450,400,84,71,3510,84,0.01,0,7449,25258,0.02,0.48,4.8,0.06,0.05,10.14,0
WA5210890096,9,58.6,0.586,HAMILTON ISLAND LANDFILL (USA/COE),1990,BONNEVILLE LOCK & DAM,NORTH BONNEVI,SKAMANIA,WA,98648,10,Deleted from the,45.63,-121.99,41,F,0,0.06,0.55,0.18,35149,13739407,16.44,1,bush_father,1,10,Army Corps of Engineers,0,PRP lead ,,,,0,0,0,0,0,0,0,24,117,84,93,3339,174,0.03,82,6499,35149,0.03,0.54,5.4,0,0.02,10.47,0.01
WA6170090058,471,58.6,0.586,"NAVAL AIR STATION, WHIDBEY ISLAND (SEAPLANE",1990,1 MI NE OF E PIONEER WAY & TORPED,WHIDBEY ISLAN,ISLAND,WA,98278,10,Deleted from the,48.3,-122.61,41,F,0,0.11,0.76,0.31,28690.5,248000,12.42,1,bush_father,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,520,658,139,270,6999,319,0.02,0,14480,28690.5,0.03,0.51,5.1,0.04,0.05,10.26,0
WA7210090067,379,58.6,0.586,FORT LEWIS LOGISTICS CENTER,1980,"T19N R2E SECS 21,22,26,27",TILLICUM,PIERCE,WA,98433,10,Currently on the,47.11,-122.54,35.48,F,0,0.11,0.38,0.23,24465.75,9068000,16.02,1,bush_father,1,10,US Army,0,PRP lead ,,,,0,0,1,0,0,0,0,14874,5896,128,554,13136,2538,0.04,69984,69984,6047,0.01,0.22,2.2,0.21,0.08,8.71,1
WA9571924647,126,58.6,0.586,FAIRCHILD AIR FORCE BASE (4 WASTE AREAS),1980,US HIGHWAY 2 W OF SPOKANE,SPOKANE,SPOKANE,WA,99011,10,Currently on the,47.63,-117.65,31.98,F,0,0.09,0.48,0.13,25127,674105,13.42,1,bush_father,1,10,US Air Force,0,PRP lead ,,,,0,0,0,0,1,0,0,590,262,7,94,1312,268,0.05,0,5353,11349,0.02,0.3,3,0.11,0.05,9.34,0
WA2170023418,570,58.6,0.586,PUGET SOUND NAVAL SHIPYARD COMPLEX,1990,,BREMERTON,KITSAP,WA,98310,10,Currently on the,47.56,-122.65,50,F,0,0.29,0.95,0.77,24986.43,6542000,15.69,1,clinton1,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,1255,741,451,456,8864,267,0.01,18965,18971,24986.43,0.05,0.48,4.8,0.07,0.04,10.13,1
WA3170090044,570,58.6,0.586,JACKSON PARK HOUSING COMPLEX (USNAVY),1990,,KITSAP COUNTY,KITSAP,WA,98312,10,Currently on the,47.59,-122.7,50,F,0,0.11,0.86,0.46,28961.75,259000000,19.37,1,clinton1,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,483,474,147,220,6268,453,0.04,12015,12637,28961.75,0.03,0.53,5.3,0.04,0.04,10.27,0.95
WA8680030931,570,58.6,0.586,OLD NAVY DUMP/MANCHESTER LABORATORY (USEPA/,1990,,MANCHESTER,KITSAP,WA,98352,10,Currently on the,47.57,-122.55,50,F,0,0.03,0.3,0.09,35496,47000000,17.67,1,clinton1,1,10,Environmental Protection Agency,0,PRP lead ,,,,0,0,0,0,0,0,0,49,161,56,81,2411,196,0.04,4031,4551,35496,0.03,0.57,5.7,0.01,0.04,10.48,0.89
WAD009624453,562,58.6,0.586,BOOMSNUB/AIRCO,1990,7608 NORTHEAST 47TH STREET,VANCOUVER,CLARK,WA,98661,10,Currently on the,45.68,-122.62,41,G,0,0.11,0.93,0.43,30220.75,800000,13.59,0,clinton1,1,10,Manufacturing/Processing/Maintenance,0,PRP lead ,7,4,1,0,0,0,1,0,0,0,360,603,337,331,11607,578,0.02,23489,23489,30220.75,0.03,0.52,5.2,0.02,0.03,10.32,1
WAD980639256,571,58.6,0.586,TULALIP LANDFILL,1990,TULALIP INDIAN RESERVATION,MARYSVILLE,SNOHOMISH,WA,98270,10,Deleted from the,48.04,-122.18,41,G,0,0.05,0.77,0.38,33822.67,1575450,14.27,0,clinton1,1,10,Waste Management,0,PRP lead ,259,236,0,0,0,0,0,0,0,0,75,330,142,122,7479,302,0.02,8535,15327,33822.67,0.02,0.51,5.1,0,0.02,10.43,0.56
WA7170027265,474,58.6,0.586,BANGOR ORDNANCE DISPOSAL (USNAVY),1980,"CLEAR CREEK ROAD,BLDG 1100",BREMERTON,KITSAP,WA,98315,10,Currently on the,47.76,-122.7,30.42,F,0,0.05,0.57,0.18,35100.33,2700000,14.81,1,reagan2,1,10,US Navy,0,PRP lead ,,,,0,1,0,0,0,0,0,201,276,20,71,1762,312,0.03,0,9309,19984.67,0.01,0.22,2.2,0.02,0.03,9.9,0
WA8570024200,474,58.6,0.586,MCCHORD AIR FORCE BASE (WASH RACK/TREATMENT,1980,MERIDIAN ST - 62ABG/DEEV,TACOMA,PIERCE,WA,98438,10,Deleted from the,47.14,-122.49,41,F,0,0.22,0.91,0.52,23397.17,13739407,16.44,1,reagan2,1,10,US Air Force,0,PRP lead ,,,,0,0,0,0,1,0,0,13303,5177,428,763,16219,2950,0.04,68552,68552,12457.33,0.02,0.28,2.8,0.19,0.08,9.43,1
WA9214053465,474,58.6,0.586,FORT LEWIS (LANDFILL NO. 5),1980,ATTN: AFZH-FEQ,TACOMA,PIERCE,WA,98433,10,Deleted from the,47.12,-122.63,41,F,0,0.07,0.23,0.12,25408.5,13739407,16.44,1,reagan2,1,10,US Army,0,PRP lead ,,,,0,0,1,0,0,0,0,6386,2481,71,289,6776,1347,0.04,30066,30102,13904,0.01,0.27,2.7,0.21,0.08,9.54,1
WAD009248295,474,58.6,0.586,WYCKOFF CO./EAGLE HARBOR,1980,5350 CREOSOTE PL NE,BAINBRIDGE IS,KITSAP,WA,98110,10,Currently on the,47.62,-122.52,32.55,G,0,0.04,0.57,0.31,40409.5,180000000,19.01,0,reagan2,1,10,Manufacturing/Processing/Maintenance,0,PRP lead ,,,,0,0,0,1,0,0,0,19,78,125,90,2372,1676,0.25,0,6821,21587,0.03,0.59,5.9,0,0.01,9.98,0
WAD980511778,580,58.6,0.586,NORTHSIDE LANDFILL,1980,W 5502 NINEMILE RD,SPOKANE,SPOKANE,WA,99208,10,Currently on the,47.73,-117.48,28.9,G,0,0.13,1.43,0.64,36908.8,35000000,17.37,0,reagan2,1,10,Waste Management,0,PRP lead ,1,2,1,0,0,0,0,0,0,0,159,210,335,213,7618,2462,0.13,16642,19504,24949,0.03,0.52,5.2,0.01,0.01,10.12,0.85
WAD980833065,47,58.6,0.586,AMERICAN LAKE GARDENS/MCCHORD AFB,1980,555 BARNES BLVD.,TACOMA,PIERCE,WA,98438,10,Currently on the,47.13,-122.53,28.9,F,0,0.02,0.01,0,6773.5,13739407,16.44,1,reagan2,1,10,US Air Force,0,PRP lead ,1,0,0,0,0,0,0,1,0,0,21229,8355,192,831,19704,3807,0.04,99491,99491,7256.4,0.01,0.24,2.4,0.21,0.08,8.89,1
WAD981767296,392,58.6,0.586,SPOKANE JUNKYARD/ASSOCIATED PROPERTIES,1980,N 3322 COOK ST.,SPOKANE,SPOKANE,WA,99207,10,Deleted from the,47.69,-117.37,41,G,0,0.68,2.84,1.81,18635.08,13739407,16.44,0,reagan2,1,10,Waste Management,0,PRP lead ,20,12,9,0,0,0,0,0,0,0,650,862,1322,604,15081,2609,0.06,46507,46507,12793.23,0.04,0.38,3.8,0.01,0.02,9.46,1
WAD000643577,426,58.6,0.586,FMC CORP. (YAKIMA),1980,4 W WASHINGTON AV,YAKIMA,YAKIMA,WA,98903,10,Currently on the,46.57,-120.49,38.8,G,0,0.23,0.52,0.01,8980.8,432000,12.98,0,reagan1,0,10,Waste Management,0,PRP lead ,5,3,2,0,0,0,0,0,0,0,1707,5021,919,780,6506,660,0.02,34623,34801,7460.88,0.05,0.21,2.1,0.05,0.14,8.92,0.99
WAD009487513,426,58.6,0.586,"WESTERN PROCESSING CO., INC.",1980,7215 S 196TH ST,KENT,KING,WA,98031,10,Currently on the,47.43,-122.24,58.63,G,0,0.02,0.3,0,11984,26300000,17.09,0,reagan1,0,10,Recycling,0,PRP lead ,322,282,0,0,0,0,0,0,0,0,3,62,32,38,1276,331,0.12,2833,2833,25952,0.02,0.57,5.7,0,0.02,10.16,1
WAD980514541,426,58.6,0.586,COLBERT LANDFILL,1980,ELK-CHATTEROY RD,SPOKANE,SPOKANE,WA,99005,10,Currently on the,47.86,-117.35,41.59,G,0,0.02,0.29,0,12720,12800000,16.36,0,reagan1,0,10,Waste Management,0,PRP lead ,13,11,6,0,0,0,0,0,0,0,1,32,76,44,1912,360,0.07,0,4995,20440,0.02,0.45,4.5,0,0.01,9.93,0
WAD980722839,426,58.6,0.586,HARBOR ISLAND (LEAD),1980,MOUTH OF DUWAMISH RIVER,SEATTLE,KING,WA,98134,10,Currently on the,47.58,-122.35,34.6,G,0,0.08,0.45,0,17329.5,1337997,14.11,0,reagan1,0,10,Recycling,0,PRP lead ,77,64,12,0,0,0,0,0,0,0,223,197,147,55,1686,605,0.12,4871,4871,17329.5,0.04,0.47,4.7,0.05,0.04,9.76,1
WAD980726301,426,58.6,0.586,"COMMENCEMENT BAY, SOUTH TACOMA CHANNEL",1980,SOUTH TACOMA CHANNEL OF COMMEN,TACOMA,PIERCE,WA,98402,10,Currently on the,47.23,-122.47,54.63,G,0,0.48,2.13,0.01,12558.8,1173000,13.98,0,reagan1,0,10,Manufacturing/Processing/Maintenance,0,PRP lead ,77,34,36,0,0,0,1,0,0,0,6505,1167,1236,813,14415,2221,0.05,43373,43373,12558.8,0.05,0.38,3.8,0.15,0.03,9.44,1
WAD980726368,426,58.6,0.586,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",1980,ADJ TO RUSTON WAY & TIDEFLATS IND,TACOMA,PIERCE,WA,98421,10,Currently on the,47.27,-122.42,42.2,G,0,0.09,0.27,0,11875,45300000,17.63,0,reagan1,0,10,Manufacturing/Processing/Maintenance,1,PRP lead ,368,361,173,1,0,0,1,0,0,0,110,14,23,30,188,34,0.06,569,569,11875,0.09,0.39,3.9,0.19,0.02,9.38,1
WAD980639215,528,58.6,0.586,QUENDALL TERMINAL,2000,4503 LK WASHINGTON BLVD N,RENTON,KING,WA,98055,10,Currently on the,47.53,-122.2,50,G,0,0.1,1.47,0.63,115570.8,13739407,16.44,0,bush_son2,1,10,Manufacturing/Processing/Maintenance,0,PRP lead ,4,0,3,0,0,0,1,0,0,0,15,2586,256,193,2780,86,0.01,5804,7597,36845,0.06,0.38,3.8,0,0.34,10.51,0.76
WAN001002655,611,58.6,0.586,LOCKHEED WEST SEATTLE,2000,3443 W. MARGINAL WAY,SEATTLE,KING,WA,98106,10,Currently on the,47.59,-122.36,50,G,0,0.15,1.14,0.52,69232.75,48110000,17.69,0,bush_son2,1,10,Manufacturing/Processing/Maintenance,0,PRP lead ,1,0,1,0,0,0,1,0,0,0,15,2586,256,193,2780,86,0.01,5804,7597,36845,0.06,0.38,3.8,0,0.34,10.51,0.76
WAN001002907,181,58.6,0.586,BREMERTON GASWORKS,2010,1725 PENNSYLVANIA AVENUE,BREMERTON,KITSAP,WA,98337,10,Currently on the,47.58,-122.64,50,G,0,0.36,1.81,1.19,49765.7,13739407,16.44,0,obama1,1,10,Manufacturing/Processing/Maintenance,0,PRP lead ,1,0,0,0,0,0,1,0,0,0,2174,3198,883,422,18066,1388,0.04,34176,34176,49765.7,0.04,0.57,5.7,0.06,0.09,10.82,1
WID000712950,47,62.4,0.624,JANESVILLE ASH BEDS,1980,BLACKRIDGE RD,JANESVILLE,ROCK,WI,53545,5,Currently on the,42.7,-89.03,57.9,G,0,0.74,0.75,0,20455.75,4521000,15.32,0,reagan2,1,5,Waste Management,0,EPA lead ,168,53,73,0,0,0,0,0,0,0,73,170,2704,836,13632,2672,0.07,29991,37985,20455.75,0.09,0.43,4.3,0,0,9.93,0.79
WID000713180,47,62.4,0.624,MUSKEGO SANITARY LANDFILL,1980,HIGHWAY 24 & CROWBAR ROAD,MUSKEGO,WAUKESHA,WI,53150,5,Currently on the,42.89,-88.18,51.91,G,0,0.05,0.25,0,25433,9914000,16.11,0,reagan2,1,5,Waste Management,0,EPA lead ,85,9,0,0,0,0,0,0,0,0,18,127,269,147,5912,1213,0.07,10076,16448,25433,0.03,0.43,4.3,0,0.01,10.14,0.61
WID006196174,580,62.4,0.624,"NATIONAL PRESTO INDUSTRIES, INC.",1980,3925 N HASTINGS WAY,EAU CLAIRE,CHIPPEWA,WI,54701,5,Currently on the,44.86,-91.45,42.39,G,0,0.12,1.11,0.4,30573.25,1230000,14.02,0,reagan2,1,5,Manufacturing/Processing/Maintenance,0,EPA lead ,2,1,0,0,0,0,1,0,0,0,7,49,411,285,6021,1105,0.07,14641,16829,18347.33,0.04,0.42,4.2,0,0,9.82,0.87
WID980511919,474,62.4,0.624,HUNTS DISPOSAL LANDFILL,1980,CO LINE RD & FOLEY RD,CALEDONIA,RACINE,WI,53108,5,Currently on the,42.84,-87.88,31.02,G,0,0.04,0.6,0.18,42272,17454000,16.68,0,reagan2,1,5,Waste Management,0,EPA lead ,210,66,151,0,0,0,0,0,0,0,13,59,100,52,1501,181,0.04,4239,4239,25871,0.04,0.4,4,0,0.01,10.16,1
WID980610059,474,62.4,0.624,HAGEN FARM,1980,2318 COUNTY TRUNK HIGHWAY A,STOUGHTON,DANE,WI,53589,5,Currently on the,42.91,-89.18,32.06,G,0,0.1,1.26,0.73,29551,24163000,17,0,reagan2,1,5,Waste Management,0,EPA lead ,2,2,0,0,0,0,0,0,0,0,39,116,605,227,7195,1880,0.09,0,20846,18309.2,0.04,0.44,4.4,0,0.01,9.82,0
