site_id,SITE_NAME,ADDRESS,CITY,COUNTY,STATE,ZIP_CODE,REGION,NPL_STATUS,LATITUDE,LONGITUDE,SITE_SCORE,FEDERAL,final_date,completion_date,deletion_date,NPL_STAT
TXD050299577,HART CREOSOTING COMPANY,STATE HIGHWAY 96,JASPER,JASPER,TX,75951,6,Currently on the,30.89361,-93.99527,48,G,7/22/1999,9/12/2008,,completed
TXD055143705,TRIANGLE CHEMICAL CO.,HWY 87 3 MI N OF TOWN,BRIDGE CITY,ORANGE,TX,77611,6,Deleted from the,30.058,-93.8093,,G,7/16/1983,9/27/1990,4/8/1997,completed
TXD055144539,GULFCO MARINE MAINTENANCE,BRAZORIA COUNTY RD 756,FREEPORT,BRAZORIA,TX,77541,6,Currently on the,28.96684,-95.28965,50,G,4/30/2003,9/29/2011,,completed
TXD055337281,"STEWCO, INC.",FM 9 1 & 1/2 MI S OF I-20,WASKOM,HARRISON,TX,75692,6,Deleted from the,32.46583,-94.06916,,G,6/10/1986,9/14/1992,10/4/1995,completed
TXD062113329,TEX-TIN CORP.,STATE HGWY 146 & FARM RD 519,TEXAS CITY,GALVESTON,TX,77568,6,Currently on the,29.35666,-94.94166,50,G,9/18/1998,9/20/2004,,completed
TXD062132147,SHERIDAN DISPOSAL SERVICES,CLARK BOTTOM RD,HEMPSTEAD,WALLER,TX,77445,6,Currently on the,30.2074,-96.1357,30.16,G,3/31/1989,5/1/2006,,completed
TXD066379645,ROCKWOOL INDUSTRIES INC.,1741 TAYLOR'S VALLEY ROAD,BELL COUNTY,BELL,TX,76903,6,Currently on the,31.05166,-97.43805,48,G,9/29/1998,9/29/2005,,completed
TXD068104561,PALMER BARGE LINE,8700 FERRY ROAD,PORT ARTHUR,JEFFERSON,TX,77640,6,Deleted from the,29.96145,-93.85508,,G,7/19/2000,9/28/2007,2/6/2012,completed
TXD079348397,RSR CORPORATION,WESTMORELAND RD & SINGLETON BLVD,DALLAS,DALLAS,TX,75115,6,Currently on the,32.77694,-96.8725,50,G,9/29/1995,9/28/2004,,completed
TXD086278058,FALCON REFINERY,FM 2725 AT BISHOP ROAD,INGLESIDE,SAN PATRICIO,TX,78362,6,Currently on the,27.86072,-97.1793,50,G,9/16/2011,10/10/2050,,
TXD089793046,"DIXIE OIL PROCESSORS, INC.",2505 CHOATE RD,FRIENDSWOOD,HARRIS,TX,77546,6,Deleted from the,29.5686,-95.2047,,G,10/16/1988,6/9/1993,8/21/2006,completed
TXD099801102,STATE MARINE OF PORT ARTHUR,OLD YATCH CLUB ROAD ON PLEASURE ISLET,JEFFERSON COU,JEFFERSON,TX,77642,6,Deleted from the,29.96083,-93.85916,,G,7/15/1998,6/22/2007,2/6/2012,completed
TXD980340889,"BIO-ECOLOGY SYSTEMS, INC.",4100 E JEFFERSON,GRAND PRAIRIE,DALLAS,TX,75051,6,Deleted from the,32.74333,-96.93666,,G,7/8/1983,4/12/1993,8/5/1996,completed
TXD980513808,OLD ESCO MANUFACTURING,500 FORRESTER STREET,Greenville,HUNT,TX,75401,6,Currently on the,33.1383,-96.0755,40.81,G,9/3/2008,9/29/2011,,completed
TXD980513956,SIKES DISPOSAL PITS,US HWY 90,CROSBY,HARRIS,TX,77532,6,Currently on the,29.88166,-95.08666,61.62,G,9/8/1983,1/30/1995,,completed
TXD980514814,"FRENCH, LTD.",SAN JACINTO RIVER CROSSING,CROSBY,HARRIS,TX,77532,6,Currently on the,29.8796,-95.0739,63.33,G,9/8/1983,9/26/1994,,completed
TXD980514996,HIGHLANDS ACID PIT,611 BATTLEBELL - CLEAR LAKE ROAD,HIGHLANDS,HARRIS,TX,77562,6,Currently on the,29.8141,-95.0786,37.77,G,9/8/1983,6/29/1992,,completed
TXD980623904,"KOPPERS CO., INC. (TEXARKANA PLANT)",WEST 3RD ST,TEXARKANA,BOWIE,TX,75501,6,Currently on the,33.41666,-94.065,31.31,G,6/10/1986,8/20/2002,,completed
TXD980625453,"BRIO REFINING, INC.",2501 DIXIE FARM ROAD,FRIENDSWOOD,HARRIS,TX,77089,6,Deleted from the,29.57,-95.20333,,G,1/2/1986,4/28/2004,12/28/2006,completed
TXD980629851,"MOTCO, INC.",JCT HIGHWAYS 3 6 & 75,LA MARQUE,GALVESTON,TX,77590,6,Currently on the,29.33471,-94.93333,,G,9/8/1983,9/30/1997,,completed
TXD980697114,ODESSA CHROMIUM #2 (ANDREWS HIGHWAY),5201 ANDREWS HWY,ODESSA,ECTOR,TX,79762,6,Deleted from the,31.8934,-102.3905,,G,6/10/1986,9/9/1994,7/19/2004,completed
TXD980699656,PESSES CHEMICAL CO.,2301 S MAIN ST,FORT WORTH,TARRANT,TX,76110,6,Deleted from the,32.7174,-97.3256,,G,6/10/1986,9/28/1992,9/28/1995,completed
TXD980745574,UNITED CREOSOTING CO.,2ND & HILBIG,CONROE,MONTGOMERY,TX,77301,6,Currently on the,30.33166,-95.45666,37.29,G,9/21/1984,9/30/1999,,completed
TXD980745582,HARRIS (FARLEY STREET),1000'S OF GENOA RED BLUFF RD,HOUSTON,HARRIS,TX,77034,6,Deleted from the,29.6244,-95.1627,,G,9/8/1983,4/18/1988,4/18/1988,completed
TXD980748453,GENEVA INDUSTRIES/FUHRMANN ENERGY,9334 CANIFF RD,HOUSTON,HARRIS,TX,77017,6,Currently on the,29.66,-95.25,59.46,G,9/21/1984,9/14/1993,,completed
TXD980810386,SOUTH CAVALCADE STREET,SE OF CAVALCADE AND MAURY/BTWN BH&T RR,HOUSTON,HARRIS,TX,77020,6,Currently on the,29.79833,-95.34778,38.69,G,6/10/1986,9/15/2000,,completed
TXD980864649,BAILEY WASTE DISPOSAL,HWY 87 S @ RAINBOW BRIDGE,BRIDGE CITY,ORANGE,TX,77611,6,Deleted from the,29.99055,-93.87916,,G,6/10/1986,9/14/1998,10/15/2007,completed
TXD980864763,CRYSTAL CITY AIRPORT,101 E DIMMIT,CRYSTAL CITY,ZAVALA,TX,78839,6,Deleted from the,28.6969,-99.8176,,G,6/10/1986,12/26/1991,3/23/1995,completed
TXD980864789,MALONE SERVICE CO - SWAN LAKE PLANT,LOOP 197 S,TEXAS CITY,GALVESTON,TX,77590,6,Currently on the,29.33305,-94.90277,50,G,6/14/2001,10/10/2050,,
TXD980867279,ODESSA CHROMIUM #1,4318 BRAZOS AVE,ODESSA,ECTOR,TX,79762,6,Currently on the,31.88166,-102.4033,42.24,G,6/10/1986,3/16/1994,,completed
TXD980873327,SOL LYNN/INDUSTRIAL TRANSFORMERS,"1415, 1417, 1419 S LOOP WEST",HOUSTON,HARRIS,TX,77054,6,Currently on the,29.67888,-95.39861,39.65,G,3/31/1989,9/29/1993,,completed
TXD980873343,NORTH CAVALCADE STREET,NE OF CAVALCADE AND MAURY/BTWN BH&T RR,HOUSTON,HARRIS,TX,77070,6,Currently on the,29.80666,-95.34916,37.08,G,6/10/1986,8/31/2011,,completed
TXD980873350,"PETRO-CHEMICAL SYSTEMS, INC. (TURTLE BAYOU)",1 MI E OF FM563/7 MI N OF I-10,LIBERTY,LIBERTY,TX,77575,6,Currently on the,29.92,-94.68806,29.94,G,6/10/1986,9/30/2010,,completed
TXD990707010,CRYSTAL CHEMICAL CO.,3502 ROGERDALE RD,HOUSTON,HARRIS,TX,77042,6,Currently on the,29.7206,-95.5644,60.9,G,9/8/1983,10/2/2003,,completed
TXN000605460,JONES ROAD GROUND WATER PLUME,,HOUSTON,HARRIS,TX,,6,Currently on the,29.90465,-95.58431,46.5,G,9/29/2003,10/10/2050,,
TXN000605649,SANDY BEACH ROAD GROUND WATER PLUME,1653 JASON COURT,PELICAN BAY,TARRANT,TX,76020,6,Currently on the,32.92847,-97.525,50,G,9/14/2005,10/10/2050,,
TXN000606565,BANDERA ROAD GROUND WATER PLUME,INTERSECTION OF BANDERA ROAD AND,SAN ANTONIO,BEXAR,TX,78238,6,Currently on the,29.494433,-98.6205,50,G,3/7/2007,10/10/2050,,
TXN000606611,SAN JACINTO RIVER WASTE PITS,"W BANK OF SAN JACINTO RIVER, N OF HWY 10",Channelview,HARRIS,TX,,6,Currently on the,29.7944,-95.0625,50,G,3/19/2008,10/10/2050,,
TXN000606614,EAST 67TH STREET GROUND WATER PLUME,"102 23', 23.36"" WEST, 31, 54', 22.26""",ODESSA,ECTOR,TX,79762,6,Currently on the,31.908611,-102.385833,50,G,3/7/2007,10/10/2050,,
TXN000606668,MIDESSA GROUND WATER PLUME,INTERSECTION OF COUNTY RD 1290 & CR 128,MIDLAND,MIDLAND,TX,,6,Currently on the,31.906114,-102.233612,50,G,3/19/2008,10/10/2050,,
TXN000606760,Taputimu Farm,201 NORTH GORDON STREET,Taputimu,SWISHER,TX,79042,6,Currently on the,34.745,-101.853333,32.33,G,4/9/2009,10/10/2050,,
TXN000606965,CIRCLE COURT GROUND WATER PLUME,117 CIRCLE COURT,WILLOW PARK,PARKER,TX,76087,6,Currently on the,32.744777,-97.679763,50,G,9/18/2012,10/10/2050,,
TXN000606992,WEST COUNTY ROAD 112 GROUND WATER,INT. BETWEEN CTY ROAD (CR) 112 & CR 1205,MIDLAND,MIDLAND,TX,79706,6,Currently on the,31.964129,-102.094921,50,G,3/10/2011,10/10/2050,,
TXN000607093,US OIL RECOVERY,400 AND 200 N. RICHEY STREET,PASADENA,HARRIS,TX,77506,6,Currently on the,29.71774,-95.221053,50,G,9/18/2012,10/10/2050,,
TXSFN0605177,STATE ROAD 114 GROUNDWATER PLUME,W. STATE ROAD 114,LEVELLAND,HOCKLEY,TX,79336,6,Currently on the,33.59988,-102.40556,42.41,G,10/22/1999,9/1/2009,,completed
UT0001119296,BOUNTIFUL/WOODS CROSS 5TH S. PCE PLUME,"500 SOUTH 800 WEST, BOUNTIFUL/WOODS CROS",BOUNTIFUL,DAVIS,UT,84010,8,Currently on the,40.88722,-111.90388,50,G,9/13/2001,10/10/2050,,
UT0001277359,INTERMOUNTAIN WASTE OIL REFINERY,995 SOUTH 500 WEST,BOUNTIFUL,DAVIS,UT,84010,8,Currently on the,40.87944,-111.88944,50,G,5/11/2000,10/1/2004,,completed
UT0002240158,EUREKA MILLS,1.25 MI W OF THE UTAH-JUAB COUNTY LINE,EUREKA,JUAB,UT,84628,8,Currently on the,39.95555,-112.11555,50,G,9/5/2002,9/21/2011,,completed
UT0002391472,JACOBS SMELTER,NEAR INTERSECTION OF SMITH & JOHNSON STS,STOCKTON,TOOELE,UT,84071,8,Currently on the,40.45416,-112.35833,50,G,2/4/2000,10/10/2050,,
UT0571724350,HILL AIR FORCE BASE,00-ALC/EM,HILL AFB,"DAVIS, WEBER",UT,84056,8,Currently on the,41.12833,-111.955,49.94,F,7/22/1987,10/10/2050,,
UT3213820894,TOOELE ARMY DEPOT (NORTH AREA),3 MI S OF TOOELE ON HWY 36,TOOELE,TOOELE,UT,84074,8,Currently on the,40.54166,-112.375,53.95,F,8/30/1990,10/10/2050,,
UT3890090035,MONTICELLO MILL TAILINGS (USDOE),"T335,R23E,S31-T335,R24E,S36",MONTICELLO,SAN JUAN,UT,84535,8,Currently on the,37.86333,-109.3483,35.86,F,11/21/1989,9/29/2004,,completed
UT9210020922,OGDEN DEFENSE DEPOT (DLA),500 WEST 1200 SOUTH,OGDEN,WEBER,UT,84407,8,Currently on the,41.26666,-112,45.1,F,7/22/1987,9/28/1995,,completed
UTD000716399,WASATCH CHEMICAL CO. (LOT 6),1979 S 7TH W,SALT LAKE CIT,SALT LAKE,UT,84104,8,Currently on the,40.7226,-111.8747,49.91,G,2/11/1991,9/30/1997,,completed
UTD081834277,MIDVALE SLAG,"JORDAN RIVER, 6400 SOUTH, 700 WEST",MIDVALE,SALT LAKE,UT,84047,8,Currently on the,40.61833,-111.9172,,G,2/11/1991,9/29/2011,4/8/2015,completed
UTD093119196,PETROCHEM RECYCLING CORP./EKOTEK PLANT,1628 N CHICAGO ST,SALT LAKE CIT,SALT LAKE,UT,84116,8,Deleted from the,40.80277,-111.91611,,G,1/10/1990,4/12/2000,6/30/2003,completed
UTD093120921,INTERNATIONAL SMELTING AND REFINING,2.5 MILES NE OF TOOELE,TOOELE,TOOELE,UT,84074,8,Deleted from the,40.55277,-112.22722,,G,7/19/2000,9/27/2007,10/11/2011,completed
UTD980635452,ROSE PARK SLUDGE PIT,1420 N 1100 W,SALT LAKE CIT,SALT LAKE,UT,84116,8,Deleted from the,40.8001,-111.9223,,G,7/14/1983,6/17/1992,6/30/2003,completed
UTD980667208,MONTICELLO RADIOACTIVELY CONTAMINATED PROPE,9 N 3RD E ST,MONTICELLO,SAN JUAN,UT,84535,8,Deleted from the,37.86388,-109.33361,,G,6/11/1986,9/2/1999,2/28/2000,completed
UTD980667240,UTAH POWER & LIGHT/AMERICAN BARREL CO.,600 W SOUTH TEMPLE,SALT LAKE CIT,SALT LAKE,UT,84104,8,Currently on the,40.7704,-111.9055,37.93,G,10/4/1989,9/30/1996,,completed
UTD980718670,PORTLAND CEMENT (KILN DUST 2 & 3),1000 SO. REDWOOD ROAD,SALT LAKE CIT,SALT LAKE,UT,84116,8,Currently on the,40.7474,-111.9436,54.4,G,6/10/1986,8/18/1998,,completed
UTD980951388,SHARON STEEL CORP. (MIDVALE TAILINGS),7800 SOUTH 700 WEST,MIDVALE,SALT LAKE,UT,84047,8,Deleted from the,40.60806,-111.9142,,G,1/14/1986,5/12/1999,9/24/2004,completed
UTD981548985,700 SOUTH 1600 EAST PCE PLUME,INTERSECTION OF 700 SOUTH & 1600 EAST,SALT LAKE CIT,SALT LAKE,UT,84102,8,Currently on the,40.753938,-111.848022,50,F,5/24/2013,10/10/2050,,
UTD988075719,DAVENPORT AND FLAGSTAFF SMELTERS,1 MILE W OF INTERSECTION USH 209 AND 210,SANDY,SALT LAKE,UT,84092,8,Currently on the,40.57361,-111.79194,32.5,G,4/30/2003,8/30/2012,,completed
UTN000802654,FIVE POINTS PCE PLUME,APPROX. 1500 SOUTH & STATE HIGHWAY 106,WOODS CROSS/B,DAVIS,UT,84010,8,Currently on the,40.874519,-111.885839,50,G,9/19/2007,10/10/2050,,
UTN000802704,US MAGNESIUM,15 MILES N OF ROWLEY EXIT ON I-80,TOOELE COUNTY,TOOELE,UT,84029,8,Currently on the,40.914725,-112.719725,59.18,G,11/4/2009,10/10/2050,,
VA1170024722,MARINE CORPS COMBAT DEVELOPMENT COMMAND,5TH STREET,QUANTICO,PRINCE WILLIAM,VA,22134,3,Currently on the,38.52166,-77.29,50,F,5/31/1994,10/10/2050,,
VA1170024813,NORFOLK NAVAL SHIPYARD,VICTORY BOULEVARD,PORTSMOUTH,PORTSMOUTH CITY,VA,23709,3,Currently on the,36.82194,-76.29472,50,F,7/22/1999,10/10/2050,,
VA2800005033,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARC,OFF STATE HIGHWAY 187,HAMPTON,HAMPTON CITY,VA,23665,3,Currently on the,37.06999,-76.35861,50,F,5/31/1994,10/10/2050,,
VA3170024605,NWS YORKTOWN - CHEATHAM ANNEX,"CHEATHAM ANNEX, NAVAL SUPPLY CENTER",YORKTOWN,YORK,VA,23185,3,Currently on the,37.28472,-76.6075,49.27,F,12/1/2000,10/10/2050,,
VA3971520751,DEFENSE GENERAL SUPPLY CENTER (DLA),JEFFERSON DAVIS HGY,CHESTERFIELD,CHESTERFIELD,VA,23237,3,Currently on the,37.4189,-77.4485,33.85,F,7/22/1987,10/10/2050,,
VA5170000181,ST. JULIENS CREEK ANNEX (U.S. NAVY),VICTORY BOULEVARD,CHESAPEAKE,CHESAPEAKE CITY,VA,23323,3,Currently on the,36.79416,-76.31222,50,F,7/27/2000,10/10/2050,,
VA5170022482,NAVAL AMPHIBIOUS BASE LITTLE CREEK,SHORE DRIVE (U.S. ROUTE 60),VIRGINIA BEAC,VIRGINIA BEACH C,VA,23455,3,Currently on the,36.90611,-76.14777,50,F,5/10/1999,5/11/2015,,completed
VA6170061463,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COM,HELMICK ST,NORFOLK,NORFOLK CITY,VA,23511,3,Currently on the,36.94027,-76.30027,50,F,4/1/1997,9/14/2010,,completed
VA6210020321,FORT EUSTIS (US ARMY),END OF MULBERRY ISLAND,NEWPORT NEWS,NEWPORT NEWS CIT,VA,23604,3,Currently on the,37.105,-76.56833,50,F,12/16/1994,10/10/2050,,
VA7170024684,NAVAL SURFACE WARFARE CENTER - DAHLGREN,2 MI E OF INTER 301 & 206,DAHLGREN,KING GEORGE,VA,22448,3,Currently on the,38.32666,-77.02694,50.03,F,10/14/1992,10/10/2050,,
VA8170024170,NAVAL WEAPONS STATION - YORKTOWN,US NAVAL WEAPONS STA,YORKTOWN,YORK,VA,23690,3,Currently on the,37.24583,-76.58888,50,F,10/14/1992,10/10/2050,,
VAD003117389,SAUNDERS SUPPLY CO.,KINGS HWY BY CRITTENDEN & GODW,CHUCKATUCK,SUFFOLK CITY,VA,23432,3,Currently on the,36.86055,-76.58166,36.88,G,10/4/1989,12/17/1999,,completed
VAD003125374,GREENWOOD CHEMICAL CO.,PO BOX 26 OFF STATE RTE 690,NEWTOWN,ALBEMARLE,VA,22943,3,Currently on the,38.04471,-78.78638,53.17,G,7/22/1987,9/30/2005,,completed
VAD003127578,SALTVILLE WASTE DISPOSAL PONDS,ALLISON GAP RD.,SALTVILLE,SMYTH,VA,24370,3,Currently on the,36.88333,-81.78333,29.52,G,9/8/1983,10/10/2050,,
VAD007972482,L.A. CLARKE & SON,ROUTE 608,SPOTSYLVANIA,SPOTSYLVANIA,VA,22553,3,Currently on the,38.23611,-77.4325,34.24,G,6/10/1986,10/10/2050,,
VAD042916361,"ARROWHEAD ASSOCIATES, INC./SCOVILL CORP.",RTE 3,MONTROSS,WESTMORELAND,VA,22520,3,Currently on the,38.08666,-76.79111,37.15,G,2/21/1990,9/27/2002,,completed
VAD049957913,"C & R BATTERY CO., INC.",1320 BELLWOOD RD,CHESTERFIELD,CHESTERFIELD,VA,23237,3,Currently on the,37.418,-77.415,46.44,G,7/22/1987,9/28/1993,,completed
VAD059165282,"CULPEPER WOOD PRESERVERS, INC.",RTE 666,CULPEPER,CULPEPER,VA,22701,3,Currently on the,38.48333,-77.96,45.91,G,10/4/1989,10/10/2050,,
VAD070358684,"AVTEX FIBERS, INC.",BOX 1169 KENDRICK LN,FRONT ROYAL,WARREN,VA,22630,3,Currently on the,38.92556,-78.21166,35.39,G,6/10/1986,8/29/2014,,completed
VAD071040752,"RENTOKIL, INC. (VIRGINIA WOOD PRESERVING DI",OAKVIEW AVE & PEYTON STS,RICHMOND,HENRICO,VA,23228,3,Currently on the,37.63583,-77.50361,30.34,G,3/31/1989,9/2/1999,,completed
VAD077923449,KIM-STAN LANDFILL,VA ROUTE 696,SELMA,ALLEGHANY,VA,24474,3,Currently on the,37.80027,-79.86166,50,G,7/22/1999,8/3/2009,,completed
VAD089027973,BUCKINGHAM COUNTY LANDFILL,ST RTE 640 W OF US RTE 15,BUCKINGHAM,BUCKINGHAM,VA,23936,3,Currently on the,37.51416,-78.51666,40.7,G,10/4/1989,9/21/1998,,completed
VAD123933426,FORMER NANSEMOND ORDNANCE DEPOT,STATE ROUTE 135,SUFFOLK,SUFFOLK CITY,VA,23435,3,Currently on the,36.89972,-76.43472,70.71,G,7/22/1999,10/10/2050,,
VAD980539878,"H & H INC., BURN PIT",10 MILES N RTE 33,FARRINGTON,HANOVER,VA,23192,3,Currently on the,37.7243,-77.5857,33.71,G,3/31/1989,6/15/2000,,completed
VAD980551683,ABEX CORP.,RANDOLPH + GREEN ST,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,3,Currently on the,36.8265,-76.3045,36.53,G,8/30/1990,10/10/2050,,
VAD980552095,DIXIE CAVERNS COUNTY LANDFILL,RTE 778,SALEM,ROANOKE,VA,24153,3,Deleted from the,37.25971,-80.19361,,G,10/4/1989,9/25/1997,9/28/2001,completed
VAD980554984,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719,RTE 360 STATE RD 719,PITTSYLVANIA,PITTSYLVANIA,VA,24531,3,Currently on the,36.66583,-79.34861,30.16,G,7/22/1987,9/27/1995,,completed
VAD980705404,U.S. TITANIUM,RTE 151,PINEY RIVER,NELSON,VA,22964,3,Currently on the,37.70833,-79.01666,34.78,G,9/8/1983,8/25/1997,,completed
VAD980712913,CHISMAN CREEK,WOLF TRAP RD,YORK COUNTY,YORK,VA,23692,3,Currently on the,37.177,-76.4631,47.19,G,9/8/1983,12/21/1990,,completed
VAD980712970,MATTHEWS ELECTROPLATING,ROUTE 796,ROANOKE,ROANOKE CITY,VA,24153,3,Deleted from the,37.2569,-80.1675,,G,9/8/1983,3/29/1988,1/19/1989,completed
VAD980829030,HIDDEN LANE LANDFILL,"OFF OF PERSIMMON LN, ~3/4 MILE N OF RT 7",Sterling,LOUDOUN,VA,21065,3,Currently on the,39.05358,-77.4255,50,G,3/19/2008,10/10/2050,,
VAD980831796,RHINEHART TIRE FIRE DUMP,MT FALLS,FREDERICK COU,FREDERICK,VA,22601,3,Deleted from the,39.18833,-78.31042,,G,6/13/1986,9/27/2002,9/30/2005,completed
VAD980917983,SUFFOLK CITY LANDFILL,UNOBTAINABLE,SUFFOLK,SUFFOLK CITY,VA,23434,3,Deleted from the,36.6784,-76.5839,,G,2/21/1990,9/30/1992,1/24/1995,completed
VAD990710410,"ATLANTIC WOOD INDUSTRIES, INC.",3950 ELM ST,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,3,Currently on the,36.80719,-76.297032,37.14,G,2/21/1990,10/10/2050,,
VAN000306115,PECK IRON AND METAL,3850 ELM AVENUE,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,3,Currently on the,36.86,-76.3097,48.52,G,11/4/2009,10/10/2050,,
VID980651095,ISLAND CHEMICAL CORP./VIRGIN ISLANDS CHEMIC,MELVIN-EVANS HIGHWAY (ROUTE 66),CHRISTIANSTED,ST. CROIX,VI,820,2,Deleted from the,17.70972,-64.79083,,G,6/10/1996,3/24/2004,10/16/2009,completed
VID982272569,TUTU WELLFIELD,TUTU AREA ANNA'S RETREAT,TUTU,ST. THOMAS,VI,801,2,Currently on the,18.34166,-64.885,50,G,9/29/1995,3/29/2004,,completed
VTD000509174,"TANSITOR ELECTRONICS, INC.",WEST RD,BENNINGTON,BENNINGTON,VT,5404,1,Deleted from the,42.87778,-73.26666,,G,10/4/1989,10/1/1996,9/29/1999,completed
VTD000860239,OLD SPRINGFIELD LANDFILL,WILL DEAN RD,SPRINGFIELD,WINDSOR,VT,5156,1,Currently on the,43.27278,-72.46666,34.79,G,9/8/1983,9/22/1994,,completed
VTD003965415,BURGESS BROTHERS LANDFILL,RTE 9,WOODFORD,BENNINGTON,VT,5201,1,Currently on the,42.87806,-73.15013,52.58,G,3/31/1989,3/31/2000,,completed
VTD069910354,POWNAL TANNERY,ROUTE 346,POWNAL,BENNINGTON,VT,5261,1,Currently on the,42.79716,-73.26575,50,G,1/19/1999,9/30/2004,,completed
VTD098352545,COMMERCE STREET PLUME,15 COMMERCE AVENUE,WILLISTON,CHITTENDEN,VT,5495,1,Currently on the,44.45258,-73.12138,48.48,G,4/27/2005,10/10/2050,,
VTD980520092,BFI SANITARY LANDFILL (ROCKINGHAM),RTE 5,ROCKINGHAM,WINDHAM,VT,5101,1,Currently on the,43.22638,-72.43971,41.92,G,10/4/1989,9/26/1996,,completed
VTD980520118,DARLING HILL DUMP,OFF RTE 114,LYNDON,CALEDONIA,VT,5851,1,Deleted from the,44.5545,-71.9844,,G,10/4/1989,6/30/1992,9/29/1999,completed
VTD980523062,PINE STREET CANAL,PINE STREET,BURLINGTON,CHITTENDEN,VT,5401,1,Currently on the,44.46666,-73.21806,,G,9/8/1983,9/16/2004,,completed
VTD981062441,PARKER SANITARY LANDFILL,LILY POND RD.,LYNDON,CALEDONIA,VT,5849,1,Currently on the,44.51861,-71.98943,52.29,G,2/21/1990,9/30/2005,,completed
VTD981064223,BENNINGTON MUNICIPAL SANITARY LANDFILL,OFF HOUGHTON LANE,BENNINGTON,BENNINGTON,VT,5201,1,Currently on the,42.92221,-73.19778,49.07,G,3/31/1989,6/30/1999,,completed
VTD988366571,ELY COPPER MINE,TOWN HIGHWAY 38,VERSHIRE,ORANGE,VT,5079,1,Currently on the,43.92744,-72.2855,50,G,9/13/2001,10/10/2050,,
VTD988366621,ELIZABETH MINE,MINE ROAD,STRAFFORD,ORANGE,VT,5070,1,Currently on the,43.82388,-72.32888,50,G,6/14/2001,10/10/2050,,
VTD988366720,PIKE HILL COPPER MINE,PIKE HILL ROAD,CORINTH,ORANGE,VT,5039,1,Currently on the,44.05733,-72.30691,50,G,7/22/2004,10/10/2050,,
WA0000026534,PALERMO WELL FIELD GROUND WATER CONTAMINATI,PALERMO AVENUE & O STREET,TUMWATER,THURSTON,WA,98501,10,Currently on the,47.00166,-122.90416,50,G,4/1/1997,2/22/2001,,completed
WA0002329803,LOWER DUWAMISH WATERWAY,RK 2.5 TO RK 10.8,SEATTLE,KING,WA,98168,10,Currently on the,47.5378,-122.32789,50,G,9/13/2001,10/10/2050,,
WA1170023419,NAVAL UNDERSEA WARFARE ENGINEERING STATION,"HWY 308, E END",KEYPORT,KITSAP,WA,98345,10,Currently on the,47.6946,-122.622,33.6,F,10/4/1989,6/27/2000,,completed
WA1890090078,HANFORD 200-AREA (USDOE),200 AREA,BENTON COUNTY,BENTON,WA,99352,10,Currently on the,46.56333,-119.6049,69.05,F,10/4/1989,10/10/2050,,
WA1891406349,BONNEVILLE POWER ADMINISTRATION ROSS COMPLE,5411 NE HWY 99,VANCOUVER,CLARK,WA,98666,10,Deleted from the,45.6616,-122.6572,,F,11/21/1989,4/4/1996,9/23/1996,completed
WA2170023418,PUGET SOUND NAVAL SHIPYARD COMPLEX,,BREMERTON,KITSAP,WA,98310,10,Currently on the,47.55916,-122.64722,50,F,5/31/1994,8/22/2007,,completed
WA2890090077,HANFORD 300-AREA (USDOE),300 AREA,BENTON COUNTY,BENTON,WA,99352,10,Currently on the,46.3703,-119.2752,65.23,F,10/4/1989,10/10/2050,,
WA3170090044,JACKSON PARK HOUSING COMPLEX (USNAVY),,KITSAP COUNTY,KITSAP,WA,98312,10,Currently on the,47.58861,-122.69597,50,F,5/31/1994,10/10/2050,,
WA3890090076,HANFORD 100-AREA (USDOE),100 AREA,BENTON COUNTY,BENTON,WA,99352,10,Currently on the,46.7011,-119.4829,46.38,F,10/4/1989,10/10/2050,,
WA4170090001,PORT HADLOCK DETACHMENT (USNAVY),,INDIAN ISLAND,JEFFERSON,WA,98358,10,Deleted from the,48.08347,-122.72958,,F,10/14/1989,9/29/1997,6/14/2005,completed
WA4890090075,HANFORD 1100-AREA (USDOE),1100 AREA,BENTON COUNTY,BENTON,WA,99352,10,Deleted from the,46.3231,-119.2848,,F,10/4/1989,7/25/1996,9/30/1996,completed
WA5170027291,BANGOR NAVAL SUBMARINE BASE,"CLEAR CREEK ROAD, BLDG. 110",SILVERDALE,KITSAP,WA,98315,10,Currently on the,47.699,-122.7131,55.91,F,8/30/1990,9/25/2001,,completed
WA5170090059,"NAVAL AIR STATION, WHIDBEY ISLAND (AULT FIE",UNSPECIFIED,WHIDBEY ISLAN,ISLAND,WA,98278,10,Currently on the,48.34421,-122.6637,47.58,F,2/21/1990,9/25/1997,,completed
WA5210890096,HAMILTON ISLAND LANDFILL (USA/COE),BONNEVILLE LOCK & DAM,NORTH BONNEVI,SKAMANIA,WA,98648,10,Deleted from the,45.62958,-121.985,,F,10/29/1992,3/30/1995,5/25/1995,completed
